video_id,nicho_tribu,producto_mercadona,titulo,hashtags,url_video,fecha_publicacion,vistas,likes,comentarios
V01942,Vegano,Hamburguesas Vegetales (Sabor X),Postres Veganos Ricos y Rápidos,"#tofu, #mercadona, #mercadona",https://www.tiktok.com/@veganlife_es/video/713985350850395079,2025-09-12 14:04:48,16386,650,39
V01943,Familia Numerosa,Pack Ahorro de Leche Entera (6L),Recetas de Pasta que Encantan a Todos,"#recetasencasa, #organizacion, #granel, #packahorro, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/769614851100685678,2025-06-13 14:04:48,7067,503,62
V01944,Vegano,Bebida de Avena BIO,Postres Veganos Ricos y Rápidos,"#mercadona, #vegano",https://www.tiktok.com/@veganlife_es/video/749453397484476943,2025-07-17 14:04:48,76652,1999,229
V01945,Celíaco/Intolerancias,Galletas de Arroz,Postres aptos para Celíacos,"#apto, #sinlactosa, #intolerancia, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/783843136209109380,2025-08-04 14:04:48,35359,1485,133
V01946,Vegano,Garbanzos Cocidos (Bote),Tofu Revuelto Épico,"#singluten, #plantbased, #vegano, #mercadona, #garbanzoscocidos",https://www.tiktok.com/@veganlife_es/video/753394149483591878,2025-08-22 14:04:48,146133,10098,1164
V01947,Gourmet/Premium,Aceite de Oliva Virgen Extra (AOVE) Selección,Catando el Queso Manchego Curado,"#jamon, #recetapremium, #mercadona, #hacendado",https://www.tiktok.com/@gourmet_reviews/video/704925322261952084,2025-08-09 14:04:48,17804,1276,103
V01948,Eco-Friendly,Huevos Ecológicos (L),Productos Zero Waste de Mercadona,"#bio, #plasticfree, #sostenible, #mercadona",https://www.tiktok.com/@eco_hacks/video/726906741178183985,2025-05-29 14:04:48,40726,1815,176
V01949,Vegano,Hamburguesas Vegetales (Sabor X),Tofu Revuelto Épico,"#singluten, #plantbased, #mercadona, #recetasveganas, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/765855112884144979,2025-07-19 14:04:48,77064,2242,158
V01950,Eco-Friendly,Champú Sólido,Mi Compra a Granel,"#zerowaste, #bio, #hacendado",https://www.tiktok.com/@eco_hacks/video/719277842030455526,2025-06-04 14:04:48,5846,282,32
V01951,Familia Numerosa,Arroz Redondo (Saco 5kg),Tuppers para Toda la Semana Familiar,"#familia, #organizacion, #granel, #recetasencasa",https://www.tiktok.com/@misfamiliafood/video/717820452065882230,2025-10-02 14:04:48,10826,510,49
V01952,Conveniente/Express,Lasaña de Carne Refrigerada,Cena por Menos de 5€ y en 5 Minutos,"#comidapreparada, #ahorratiempo, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/714121607698827969,2025-07-30 14:04:48,193670,5315,615
V01953,Gym Enthusiast,Pechuga de Pavo Loncheada,Receta Post-Entreno Proteica,"#proteina, #gymtok, #mercadona, #mercadona, #hacendado, #pechugadepavoloncheada",https://www.tiktok.com/@gymfoodie/video/784401831076798712,2025-06-05 14:04:48,114172,7179,975
V01954,Conveniente/Express,Bandeja de Sushi,Cena por Menos de 5€ y en 5 Minutos,"#soltero, #express, #ahorratiempo, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/766943612698078707,2025-08-14 14:04:48,97094,2730,369
V01955,Vegano,Tofu Ecológico Hacendado,Tofu Revuelto Épico,"#vegano, #recetasveganas, #plantbased, #tofu, #mercadona",https://www.tiktok.com/@veganlife_es/video/700461379482821100,2025-11-09 14:04:48,132290,3245,253
V01956,Gym Enthusiast,Queso Fresco Batido 0%,La Mejor Proteína Barata de Hacendado,"#volumen, #recetasfit, #quesofrescobatido0%",https://www.tiktok.com/@gymfoodie/video/786525754177357252,2025-09-02 14:04:48,57130,4482,398
V01957,Conveniente/Express,Pizza Congelada Variada,Tuppers de la Semana para Solteros,"#soltero, #rapido, #hacendado",https://www.tiktok.com/@quickmeals_es/video/780609026974517768,2025-09-04 14:04:48,83186,3239,261
V01958,Eco-Friendly,Huevos Ecológicos (L),Productos Zero Waste de Mercadona,"#zerowaste, #plasticfree, #ecofriendly, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/732978547288112752,2025-05-15 14:04:48,6461,350,26
V01959,Gym Enthusiast,Pechuga de Pavo Loncheada,Receta Post-Entreno Proteica,"#volumen, #proteina, #mercadona",https://www.tiktok.com/@gymfoodie/video/762938310532774948,2025-06-19 14:04:48,92868,4666,615
V01960,Gym Enthusiast,Queso Fresco Batido 0%,La Mejor Proteína Barata de Hacendado,"#mercadona, #gymtok, #proteina",https://www.tiktok.com/@gymfoodie/video/767012124353938514,2025-10-31 14:04:48,188220,4635,250
V01961,Gourmet/Premium,Chocolate 85% Cacao,Ideas para una Cena Romántica Premium,"#delicatessen, #aove, #gourmet, #jamon, #mercadona, #hacendado",https://www.tiktok.com/@gourmet_reviews/video/726868623077785747,2025-11-02 14:04:48,17425,401,37
V01962,Gym Enthusiast,Pechuga de Pavo Loncheada,La Mejor Proteína Barata de Hacendado,"#fitness, #gymtok, #proteina, #volumen, #mercadona, #pechugadepavoloncheada",https://www.tiktok.com/@gymfoodie/video/798525254833013692,2025-06-19 14:04:48,63054,1510,115
V01963,Eco-Friendly,Bolsas Reutilizables Fruta,Mi Compra a Granel,"#productosverdes, #ecofriendly, #plasticfree, #mercadona, #hacendado, #bolsasreutilizablesfruta",https://www.tiktok.com/@eco_hacks/video/709078685812850591,2025-05-22 14:04:48,35246,2727,147
V01964,Gourmet/Premium,Queso Curado Añejo,Catando el Queso Manchego Curado,"#aove, #cata, #jamon, #mercadona",https://www.tiktok.com/@gourmet_reviews/video/787226298426066377,2025-06-29 14:04:48,35785,2017,123
V01965,Celíaco/Intolerancias,Pan Tostado Sin Gluten,Postres aptos para Celíacos,"#singluten, #intolerancia, #sinlactosa, #mercadona, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/751913377717837949,2025-08-19 14:04:48,38822,819,68
V01966,Vegano,Hummus Clásico,Tofu Revuelto Épico,"#recetasveganas, #singluten, #mercadona",https://www.tiktok.com/@veganlife_es/video/736865304080702250,2025-10-21 14:04:48,199472,13215,900
V01967,Gym Enthusiast,Crema de Cacahuete Natural,Receta Post-Entreno Proteica,"#recetasfit, #mercadona, #fitness, #volumen",https://www.tiktok.com/@gymfoodie/video/720074884682704540,2025-07-07 14:04:48,107220,8485,756
V01968,Gourmet/Premium,Jamón Ibérico Loncheado,Catando el Queso Manchego Curado,"#recetapremium, #jamon, #delicatessen, #cata, #mercadona",https://www.tiktok.com/@gourmet_reviews/video/746547753590899015,2025-07-20 14:04:48,7714,427,57
V01969,Eco-Friendly,Champú Sólido,Alternativas Sostenibles en el Baño,"#zerowaste, #plasticfree",https://www.tiktok.com/@eco_hacks/video/755987142577065250,2025-09-30 14:04:48,11376,266,14
V01970,Gym Enthusiast,Pechuga de Pavo Loncheada,La Mejor Proteína Barata de Hacendado,"#recetasfit, #mercadona, #proteina, #volumen, #mercadona",https://www.tiktok.com/@gymfoodie/video/714477959769795894,2025-05-16 14:04:48,28152,2142,148
V01971,Celíaco/Intolerancias,Pasta de Maíz/Arroz (Sin Gluten),Pan Sin Gluten que Sabe a Pan Real,"#apto, #glutenfree, #intolerancia, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/728281688952617288,2025-08-30 14:04:48,22324,1146,85
V01972,Conveniente/Express,Ensalada Completa Lista para Comer,Platos Preparados que Valen la Pena,"#cenafacil, #rapido, #ahorratiempo, #soltero, #hacendado, #ensaladacompletalistaparacomer",https://www.tiktok.com/@quickmeals_es/video/794531310442225688,2025-06-17 14:04:48,84846,2941,172
V01973,Celíaco/Intolerancias,Galletas de Arroz,Postres aptos para Celíacos,"#glutenfree, #sinlactosa, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/764877927919576199,2025-07-20 14:04:48,42040,2649,137
V01974,Conveniente/Express,Pizza Congelada Variada,Tuppers de la Semana para Solteros,"#express, #ahorratiempo, #cenafacil, #comidapreparada, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/773057166222725744,2025-10-08 14:04:48,78922,4748,643
V01975,Eco-Friendly,Huevos Ecológicos (L),Mi Compra a Granel,"#zerowaste, #ecofriendly, #plasticfree, #mercadona",https://www.tiktok.com/@eco_hacks/video/785649278629123356,2025-06-06 14:04:48,20832,486,31
V01976,Eco-Friendly,Arroz Integral BIO,Mi Compra a Granel,"#zerowaste, #bio, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/742293123867178999,2025-06-24 14:04:48,49572,1049,93
V01977,Vegano,Bebida de Avena BIO,Tofu Revuelto Épico,"#plantbased, #tofu, #mercadona, #singluten, #mercadona",https://www.tiktok.com/@veganlife_es/video/779648110359457043,2025-10-22 14:04:48,127112,3712,190
V01978,Gourmet/Premium,Jamón Ibérico Loncheado,Aceite de Oliva AOVE: El Test,"#delicatessen, #recetapremium, #gourmet, #mercadona, #hacendado",https://www.tiktok.com/@gourmet_reviews/video/753092737376334182,2025-09-22 14:04:48,43336,2859,291
V01979,Familia Numerosa,Arroz Redondo (Saco 5kg),Recetas de Pasta que Encantan a Todos,"#packahorro, #recetasencasa, #mercadona",https://www.tiktok.com/@misfamiliafood/video/759978372432889947,2025-10-08 14:04:48,36919,1648,143
V01980,Familia Numerosa,Pasta Espagueti (1kg),Compra Mensual en Mercadona (MAXI CESTA),"#packahorro, #recetasencasa, #familia, #granel, #mercadona",https://www.tiktok.com/@misfamiliafood/video/792967926594161907,2025-07-28 14:04:48,19269,1281,140
V01981,Eco-Friendly,Huevos Ecológicos (L),Productos Zero Waste de Mercadona,"#bio, #sostenible, #zerowaste, #mercadona",https://www.tiktok.com/@eco_hacks/video/774841125054901657,2025-05-31 14:04:48,34811,2711,193
V01982,Gym Enthusiast,Claras de Huevo,Receta Post-Entreno Proteica,"#volumen, #recetasfit, #gymtok, #mercadona",https://www.tiktok.com/@gymfoodie/video/798606745545215041,2025-07-15 14:04:48,138492,6705,614
V01983,Gym Enthusiast,Claras de Huevo,La Mejor Proteína Barata de Hacendado,"#fitness, #proteina, #mercadona, #volumen, #clarasdehuevo",https://www.tiktok.com/@gymfoodie/video/754438517348525529,2025-08-08 14:04:48,75570,4576,361
V01984,Familia Numerosa,Pasta Espagueti (1kg),Compra Mensual en Mercadona (MAXI CESTA),"#recetasencasa, #packahorro, #comprasemanal",https://www.tiktok.com/@misfamiliafood/video/794402279803548015,2025-07-25 14:04:48,19388,735,58
V01985,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),Cena FIT en 10 minutos,"#mercadona, #proteina, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/702811611034874854,2025-09-09 14:04:48,69480,3456,422
V01986,Conveniente/Express,Tortilla de Patatas Envasada,Platos Preparados que Valen la Pena,"#cenafacil, #express, #rapido, #ahorratiempo, #mercadona",https://www.tiktok.com/@quickmeals_es/video/762794162792834183,2025-05-26 14:04:48,153160,5479,439
V01987,Gym Enthusiast,Crema de Cacahuete Natural,Receta Post-Entreno Proteica,"#recetasfit, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/735835631442693749,2025-08-13 14:04:48,33586,746,64
V01988,Celíaco/Intolerancias,Pan de Molde Sin Gluten,Mi Compra CERO LACTOSA,"#glutenfree, #singluten, #sinlactosa, #celiaco, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/758898702519801960,2025-09-24 14:04:48,21581,580,54
V01989,Gym Enthusiast,Queso Fresco Batido 0%,Cena FIT en 10 minutos,"#gymtok, #mercadona, #volumen, #mercadona, #quesofrescobatido0%",https://www.tiktok.com/@gymfoodie/video/799930800446065541,2025-05-26 14:04:48,195556,9699,709
V01990,Conveniente/Express,Pizza Congelada Variada,Platos Preparados que Valen la Pena,"#ahorratiempo, #cenafacil, #hacendado",https://www.tiktok.com/@quickmeals_es/video/709153315720691395,2025-10-25 14:04:48,100623,6857,377
V01991,Eco-Friendly,Huevos Ecológicos (L),Productos Zero Waste de Mercadona,"#productosverdes, #bio, #mercadona",https://www.tiktok.com/@eco_hacks/video/704935316591425064,2025-10-21 14:04:48,49948,1353,195
V01992,Conveniente/Express,Tortilla de Patatas Envasada,Tuppers de la Semana para Solteros,"#comidapreparada, #cenafacil, #hacendado",https://www.tiktok.com/@quickmeals_es/video/726135903317178366,2025-11-01 14:04:48,121855,8394,819
V01993,Familia Numerosa,Pack Ahorro de Leche Entera (6L),Tuppers para Toda la Semana Familiar,"#comprasemanal, #familia, #packahorro, #granel, #mercadona",https://www.tiktok.com/@misfamiliafood/video/755021108533008451,2025-06-14 14:04:48,27850,1342,88
V01994,Familia Numerosa,Huevos Talla L (Docena),Tuppers para Toda la Semana Familiar,"#packahorro, #comprasemanal, #mercadona",https://www.tiktok.com/@misfamiliafood/video/704628457335714433,2025-09-24 14:04:48,13140,778,56
V01995,Gym Enthusiast,Barrita de Proteínas (Sabor Varios),Receta Post-Entreno Proteica,"#recetasfit, #proteina, #hacendado",https://www.tiktok.com/@gymfoodie/video/736365731388949056,2025-10-12 14:04:48,145928,3891,319
V01996,Familia Numerosa,Pack Ahorro de Leche Entera (6L),Tuppers para Toda la Semana Familiar,"#organizacion, #familia, #mercadona, #hacendado, #packahorrodelecheentera",https://www.tiktok.com/@misfamiliafood/video/785220053820906402,2025-06-29 14:04:48,37757,1264,159
V01997,Vegano,Tofu Ecológico Hacendado,Tofu Revuelto Épico,"#plantbased, #recetasveganas, #tofu, #tofuecológicohacendado",https://www.tiktok.com/@veganlife_es/video/705778173582692689,2025-05-31 14:04:48,109875,3239,223
V01998,Eco-Friendly,Champú Sólido,Alternativas Sostenibles en el Baño,"#zerowaste, #ecofriendly, #plasticfree, #hacendado",https://www.tiktok.com/@eco_hacks/video/756294320809268955,2025-09-20 14:04:48,46244,3325,394
V01999,Vegano,Bebida de Avena BIO,Alternativas Vegetales TOP en el Súper,"#vegano, #singluten, #mercadona, #mercadona",https://www.tiktok.com/@veganlife_es/video/711775845742178272,2025-08-01 14:04:48,147960,9414,710
V02000,Gym Enthusiast,Crema de Cacahuete Natural,La Mejor Proteína Barata de Hacendado,"#mercadona, #volumen, #gymtok, #cremadecacahuetenatural",https://www.tiktok.com/@gymfoodie/video/718853116728133442,2025-05-18 14:04:48,125313,8276,977
V02001,Vegano,Tofu Ecológico Hacendado,Alternativas Vegetales TOP en el Súper,"#singluten, #vegano, #mercadona, #hacendado, #tofuecológicohacendado",https://www.tiktok.com/@veganlife_es/video/743262924312577177,2025-11-01 14:04:48,94144,5329,464
V02002,Conveniente/Express,Ensalada Completa Lista para Comer,Platos Preparados que Valen la Pena,"#comidapreparada, #soltero, #hacendado, #ensaladacompletalistaparacomer",https://www.tiktok.com/@quickmeals_es/video/705835165273719097,2025-09-27 14:04:48,171716,9129,1160
V02003,Gym Enthusiast,Pechuga de Pavo Loncheada,Receta Post-Entreno Proteica,"#fitness, #recetasfit, #gymtok, #proteina, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/722149622006805112,2025-10-21 14:04:48,116710,6571,490
V02004,Familia Numerosa,Arroz Redondo (Saco 5kg),Recetas de Pasta que Encantan a Todos,"#organizacion, #granel, #hacendado",https://www.tiktok.com/@misfamiliafood/video/726447378994746637,2025-06-04 14:04:48,13149,466,53
V02005,Familia Numerosa,Pasta Espagueti (1kg),Compra Mensual en Mercadona (MAXI CESTA),"#granel, #comprasemanal, #recetasencasa, #organizacion, #hacendado",https://www.tiktok.com/@misfamiliafood/video/729036754693698524,2025-08-30 14:04:48,8495,420,46
V02006,Familia Numerosa,Detergente Lavadora Formato XL,Tuppers para Toda la Semana Familiar,"#familia, #organizacion, #recetasencasa, #mercadona",https://www.tiktok.com/@misfamiliafood/video/779146361837926375,2025-07-31 14:04:48,39796,1778,167
V02007,Vegano,Hummus Clásico,Tofu Revuelto Épico,"#recetasveganas, #singluten, #hacendado",https://www.tiktok.com/@veganlife_es/video/795755523314155024,2025-07-17 14:04:48,148390,9860,562
V02008,Vegano,Bebida de Avena BIO,Tofu Revuelto Épico,"#plantbased, #recetasveganas, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/742345411118637613,2025-05-22 14:04:48,90284,3128,277
V02009,Celíaco/Intolerancias,Galletas de Arroz,Postres aptos para Celíacos,"#celiaco, #singluten, #intolerancia, #glutenfree",https://www.tiktok.com/@celiaco_reviews/video/777767199971186000,2025-09-28 14:04:48,34699,1231,129
V02010,Gourmet/Premium,Chocolate 85% Cacao,Catando el Queso Manchego Curado,"#aove, #cata, #gourmet, #jamon, #hacendado",https://www.tiktok.com/@gourmet_reviews/video/786157102111983575,2025-06-25 14:04:48,31327,1334,135
V02011,Conveniente/Express,Ensalada Completa Lista para Comer,Platos Preparados que Valen la Pena,"#rapido, #ahorratiempo, #mercadona",https://www.tiktok.com/@quickmeals_es/video/783239952169420786,2025-06-15 14:04:48,49456,3541,351
V02012,Familia Numerosa,Detergente Lavadora Formato XL,Tuppers para Toda la Semana Familiar,"#organizacion, #packahorro, #recetasencasa, #granel, #hacendado",https://www.tiktok.com/@misfamiliafood/video/773628884482405603,2025-07-15 14:04:48,23886,1608,230
V02013,Conveniente/Express,Lasaña de Carne Refrigerada,Tuppers de la Semana para Solteros,"#express, #comidapreparada, #rapido, #ahorratiempo",https://www.tiktok.com/@quickmeals_es/video/784387791658219629,2025-09-05 14:04:48,78732,5158,710
V02014,Eco-Friendly,Arroz Integral BIO,Mi Compra a Granel,"#plasticfree, #bio, #sostenible, #mercadona",https://www.tiktok.com/@eco_hacks/video/765548631274276339,2025-06-07 14:04:48,25995,1465,217
V02015,Vegano,Bebida de Avena BIO,Tofu Revuelto Épico,"#mercadona, #tofu, #singluten, #mercadona, #bebidadeavenabio",https://www.tiktok.com/@veganlife_es/video/700788387588947298,2025-07-13 14:04:48,133845,7805,860
V02016,Familia Numerosa,Pack Ahorro de Leche Entera (6L),Recetas de Pasta que Encantan a Todos,"#familia, #granel, #mercadona",https://www.tiktok.com/@misfamiliafood/video/777599737474886911,2025-08-06 14:04:48,41778,2985,184
V02017,Gym Enthusiast,Queso Fresco Batido 0%,La Mejor Proteína Barata de Hacendado,"#recetasfit, #proteina, #volumen, #fitness, #hacendado",https://www.tiktok.com/@gymfoodie/video/753463528748145803,2025-10-27 14:04:48,49444,2251,277
V02018,Eco-Friendly,Detergente Ecológico,Mi Compra a Granel,"#plasticfree, #ecofriendly, #sostenible, #productosverdes, #mercadona, #hacendado",https://www.tiktok.com/@eco_hacks/video/710520615271619047,2025-06-19 14:04:48,20665,734,87
V02019,Conveniente/Express,Tortilla de Patatas Envasada,Cena por Menos de 5€ y en 5 Minutos,"#soltero, #rapido, #comidapreparada, #ahorratiempo, #mercadona, #tortilladepatatasenvasada",https://www.tiktok.com/@quickmeals_es/video/792686862697241369,2025-06-13 14:04:48,56500,3416,174
V02020,Eco-Friendly,Champú Sólido,Productos Zero Waste de Mercadona,"#zerowaste, #plasticfree, #mercadona",https://www.tiktok.com/@eco_hacks/video/701707658331689835,2025-07-19 14:04:48,7772,540,52
V02021,Familia Numerosa,Detergente Lavadora Formato XL,Tuppers para Toda la Semana Familiar,"#recetasencasa, #organizacion, #packahorro, #mercadona, #hacendado, #detergentelavadoraformatoxl",https://www.tiktok.com/@misfamiliafood/video/737701795688407672,2025-07-10 14:04:48,42304,912,60
V02022,Familia Numerosa,Huevos Talla L (Docena),Recetas de Pasta que Encantan a Todos,"#granel, #familia, #comprasemanal, #packahorro, #mercadona",https://www.tiktok.com/@misfamiliafood/video/722883707281468605,2025-11-01 14:04:48,25922,682,100
