video_id,nicho_tribu,titulo,hashtags,url_video,fecha_publicacion,vistas,likes,comentarios
V01404,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#familia, #granel, #packahorro, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/726943558328227372,2025-11-02 12:10:08,10576,491,40
V01405,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#comprasemanal, #organizacion, #recetasencasa, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/710947981956436551,2025-08-26 12:10:08,18469,1228,77
V01406,Gym Enthusiast,Cena FIT en 10 minutos,"#gymtok, #volumen, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/735905994953144665,2025-09-05 12:10:08,115230,4787,641
V01407,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#recetasencasa, #organizacion, #packahorro, #mercadona, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/715554788176813212,2025-07-13 12:10:08,34073,2019,175
V01408,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#apto, #intolerancia, #singluten, #sinlactosa, #mercadona, #recetasfaciles",https://www.tiktok.com/@celiaco_reviews/video/762711772713938006,2025-09-02 12:10:08,9155,257,32
V01409,Vegano,Tofu Revuelto Épico,"#singluten, #tofu, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@veganlife_es/video/765304494154340928,2025-07-17 12:10:08,16413,1113,82
V01410,Vegano,Postres Veganos Ricos y Rápidos,"#vegano, #singluten, #recetasveganas",https://www.tiktok.com/@veganlife_es/video/769578946157143914,2025-10-26 12:10:08,73858,3756,396
V01411,Vegano,Postres Veganos Ricos y Rápidos,"#plantbased, #singluten, #vegano, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/771537369022707182,2025-06-11 12:10:08,169624,6249,593
V01412,Celíaco/Intolerancias,Postres aptos para Celíacos,"#apto, #celiaco, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/779172537421696679,2025-09-09 12:10:08,42058,3069,293
V01413,Conveniente/Express,Platos Preparados que Valen la Pena,"#express, #rapido, #ahorratiempo, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/793921638500683087,2025-08-06 12:10:08,114416,5984,687
V01414,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#packahorro, #organizacion, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/702185107556486294,2025-07-28 12:10:08,26986,1883,181
V01415,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#proteina, #gymtok, #hacendado, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/714738028039933821,2025-10-25 12:10:08,15058,512,45
V01416,Eco-Friendly,Mi Compra a Granel,"#plasticfree, #zerowaste, #ecofriendly, #sostenible",https://www.tiktok.com/@eco_hacks/video/785177180045381379,2025-06-20 12:10:08,33464,1241,91
V01417,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#organizacion, #granel, #recetasencasa, #packahorro, #hacendado",https://www.tiktok.com/@misfamiliafood/video/786926778190170994,2025-09-22 12:10:08,38768,1309,113
V01418,Conveniente/Express,Tuppers de la Semana para Solteros,"#rapido, #soltero, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/701023099436050050,2025-09-30 12:10:08,178190,6231,903
V01419,Vegano,Postres Veganos Ricos y Rápidos,"#plantbased, #singluten",https://www.tiktok.com/@veganlife_es/video/797403112372194775,2025-09-29 12:10:08,73677,2759,230
V01420,Vegano,Postres Veganos Ricos y Rápidos,"#recetasveganas, #singluten, #mercadona, #mercadona",https://www.tiktok.com/@veganlife_es/video/797112305271634545,2025-10-27 12:10:08,74229,3769,223
V01421,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#packahorro, #recetasencasa, #granel, #familia, #hacendado, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/765708782895251352,2025-09-04 12:10:08,14195,335,43
V01422,Vegano,Postres Veganos Ricos y Rápidos,"#tofu, #recetasveganas, #plantbased, #mercadona, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/776798695961285838,2025-08-10 12:10:08,171645,11793,1200
V01423,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#recetasencasa, #comprasemanal, #familia, #packahorro, #mercadona",https://www.tiktok.com/@misfamiliafood/video/789148560009930442,2025-09-15 12:10:08,49923,2422,246
V01424,Conveniente/Express,Tuppers de la Semana para Solteros,"#soltero, #ahorratiempo, #cenafacil, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/708836772594685472,2025-08-10 12:10:08,135240,3572,201
V01425,Celíaco/Intolerancias,Pan Sin Gluten que Sabe a Pan Real,"#apto, #glutenfree, #intolerancia, #recetasfaciles",https://www.tiktok.com/@celiaco_reviews/video/761795636138458719,2025-09-01 12:10:08,25676,2013,201
V01426,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#gymtok, #recetasfit, #volumen, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/737101248469549491,2025-10-01 12:10:08,98994,5117,331
V01427,Vegano,Postres Veganos Ricos y Rápidos,"#tofu, #mercadona, #plantbased, #vegano",https://www.tiktok.com/@veganlife_es/video/754753500983605892,2025-06-28 12:10:08,71584,3281,473
V01428,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#ahorratiempo, #rapido, #mercadona, #recetasfaciles",https://www.tiktok.com/@quickmeals_es/video/772868590113340666,2025-08-02 12:10:08,42308,2241,264
V01429,Conveniente/Express,Platos Preparados que Valen la Pena,"#cenafacil, #soltero, #express, #ahorratiempo, #hacendado",https://www.tiktok.com/@quickmeals_es/video/730824334711002266,2025-09-20 12:10:08,128152,3739,363
V01430,Celíaco/Intolerancias,Postres aptos para Celíacos,"#apto, #glutenfree, #sinlactosa, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@celiaco_reviews/video/774693565968794223,2025-08-26 12:10:08,46705,1804,241
V01431,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#packahorro, #recetasencasa, #comprasemanal, #granel, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/743152349054009348,2025-10-09 12:10:08,16066,340,49
V01432,Conveniente/Express,Platos Preparados que Valen la Pena,"#express, #cenafacil, #ahorratiempo, #comidapreparada, #mercadona",https://www.tiktok.com/@quickmeals_es/video/787843498296831910,2025-05-19 12:10:08,67695,4235,259
V01433,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#singluten, #apto, #hacendado",https://www.tiktok.com/@celiaco_reviews/video/781278856072382370,2025-06-07 12:10:08,16165,1043,84
V01434,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#recetasencasa, #familia, #organizacion, #packahorro, #mercadona",https://www.tiktok.com/@misfamiliafood/video/799078460909351911,2025-08-03 12:10:08,36021,1840,256
V01435,Eco-Friendly,Productos Zero Waste de Mercadona,"#zerowaste, #sostenible",https://www.tiktok.com/@eco_hacks/video/705179755631608926,2025-09-04 12:10:08,38710,2583,131
V01436,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#gymtok, #proteina",https://www.tiktok.com/@gymfoodie/video/764092974823596899,2025-08-04 12:10:08,119952,8817,487
V01437,Gym Enthusiast,Receta Post-Entreno Proteica,"#recetasfit, #proteina, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/794498447114966846,2025-06-01 12:10:08,191380,8981,972
V01438,Conveniente/Express,Platos Preparados que Valen la Pena,"#cenafacil, #express, #soltero, #comidapreparada",https://www.tiktok.com/@quickmeals_es/video/733311675157805171,2025-09-04 12:10:08,55588,2095,146
V01439,Vegano,Postres Veganos Ricos y Rápidos,"#tofu, #vegano, #plantbased, #recetasveganas, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@veganlife_es/video/755442084703550909,2025-07-29 12:10:08,35156,860,87
V01440,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#packahorro, #granel",https://www.tiktok.com/@misfamiliafood/video/786665365285102516,2025-07-03 12:10:08,38435,924,54
V01441,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#gymtok, #volumen, #recetasfit, #fitness, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/791612197549452805,2025-08-04 12:10:08,22692,1318,145
V01442,Vegano,Alternativas Vegetales TOP en el Súper,"#vegano, #recetasveganas, #tofu, #mercadona, #hacendado, #recetasfaciles",https://www.tiktok.com/@veganlife_es/video/760551238497646580,2025-06-09 12:10:08,34623,1966,188
V01443,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#recetasfit, #gymtok, #proteina, #fitness, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/733303772846614755,2025-08-25 12:10:08,81864,5914,697
V01444,Eco-Friendly,Productos Zero Waste de Mercadona,"#bio, #zerowaste",https://www.tiktok.com/@eco_hacks/video/759303847294093628,2025-09-10 12:10:08,16946,1175,61
V01445,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#granel, #familia, #organizacion, #mercadona",https://www.tiktok.com/@misfamiliafood/video/797063487778324783,2025-10-18 12:10:08,41257,2194,168
V01446,Vegano,Alternativas Vegetales TOP en el Súper,"#recetasveganas, #tofu, #singluten",https://www.tiktok.com/@veganlife_es/video/745560916941326704,2025-10-27 12:10:08,56152,3229,393
V01447,Gourmet/Premium,Ideas para una Cena Romántica Premium,"#delicatessen, #cata, #gourmet, #mercadona",https://www.tiktok.com/@gourmet_reviews/video/788122725507062051,2025-10-27 12:10:08,28438,675,43
V01448,Vegano,Postres Veganos Ricos y Rápidos,"#singluten, #vegano, #tofu, #mercadona",https://www.tiktok.com/@veganlife_es/video/728776428769751955,2025-10-08 12:10:08,96162,5440,623
V01449,Eco-Friendly,Alternativas Sostenibles en el Baño,"#sostenible, #ecofriendly, #plasticfree, #productosverdes, #mercadona, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/744675713342264628,2025-07-22 12:10:08,40423,3040,246
V01450,Eco-Friendly,Productos Zero Waste de Mercadona,"#zerowaste, #plasticfree, #mercadona",https://www.tiktok.com/@eco_hacks/video/752348280550281849,2025-06-22 12:10:08,19589,1473,101
V01451,Vegano,Postres Veganos Ricos y Rápidos,"#mercadona, #tofu",https://www.tiktok.com/@veganlife_es/video/707247393336329658,2025-06-20 12:10:08,150664,5242,660
V01452,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#comidapreparada, #ahorratiempo, #rapido, #hacendado",https://www.tiktok.com/@quickmeals_es/video/775692329379167810,2025-07-29 12:10:08,101785,7534,557
V01453,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#rapido, #comidapreparada",https://www.tiktok.com/@quickmeals_es/video/799739357540516201,2025-10-15 12:10:08,161732,11654,839
V01454,Gym Enthusiast,Receta Post-Entreno Proteica,"#volumen, #gymtok, #mercadona, #fitness, #mercadona",https://www.tiktok.com/@gymfoodie/video/798502576813081541,2025-08-21 12:10:08,128277,9199,1361
V01455,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#gymtok, #recetasfit, #mercadona",https://www.tiktok.com/@gymfoodie/video/702073682411343113,2025-07-29 12:10:08,27536,1636,113
V01456,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#glutenfree, #apto, #celiaco, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/760666413640213801,2025-06-08 12:10:08,45607,2011,234
V01457,Vegano,Postres Veganos Ricos y Rápidos,"#tofu, #vegano, #mercadona, #recetasfaciles",https://www.tiktok.com/@veganlife_es/video/774567382230745926,2025-06-06 12:10:08,13482,376,39
V01458,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#packahorro, #organizacion, #comprasemanal, #mercadona, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/761343298198389332,2025-06-01 12:10:08,23618,1709,188
V01459,Gym Enthusiast,Cena FIT en 10 minutos,"#proteina, #mercadona, #volumen, #recetasfit, #mercadona",https://www.tiktok.com/@gymfoodie/video/701734055943380976,2025-05-16 12:10:08,81066,4765,415
V01460,Conveniente/Express,Tuppers de la Semana para Solteros,"#rapido, #soltero, #ahorratiempo, #mercadona",https://www.tiktok.com/@quickmeals_es/video/760296542786369401,2025-06-29 12:10:08,167004,7486,988
V01461,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#recetasencasa, #granel, #organizacion",https://www.tiktok.com/@misfamiliafood/video/795148347767417787,2025-10-08 12:10:08,40649,2606,361
V01462,Gym Enthusiast,Cena FIT en 10 minutos,"#mercadona, #proteina, #fitness, #volumen, #mercadona",https://www.tiktok.com/@gymfoodie/video/775929471145924257,2025-06-18 12:10:08,122913,6296,897
V01463,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#familia, #packahorro, #mercadona",https://www.tiktok.com/@misfamiliafood/video/735838322838703162,2025-06-15 12:10:08,44938,1576,116
V01464,Vegano,Postres Veganos Ricos y Rápidos,"#vegano, #recetasveganas, #tofu, #plantbased, #hacendado",https://www.tiktok.com/@veganlife_es/video/735652994611591390,2025-06-18 12:10:08,69507,3631,352
V01465,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#mercadona, #volumen, #hacendado",https://www.tiktok.com/@gymfoodie/video/780041952484738845,2025-11-01 12:10:08,37760,1861,179
V01466,Familia Numerosa,Recetas de Pasta que Encantan a Todos,"#granel, #recetasencasa, #familia, #hacendado, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/749908341822149642,2025-07-21 12:10:08,29629,1243,185
V01467,Gym Enthusiast,Receta Post-Entreno Proteica,"#volumen, #fitness, #mercadona, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/799483217791860029,2025-09-13 12:10:08,33918,2389,336
V01468,Eco-Friendly,Mi Compra a Granel,"#productosverdes, #bio, #zerowaste, #recetasfaciles",https://www.tiktok.com/@eco_hacks/video/738411931275996323,2025-10-25 12:10:08,45126,3107,360
V01469,Vegano,Postres Veganos Ricos y Rápidos,"#tofu, #mercadona, #mercadona, #hacendado",https://www.tiktok.com/@veganlife_es/video/716112138604178960,2025-09-18 12:10:08,72460,3355,490
V01470,Gym Enthusiast,Cena FIT en 10 minutos,"#mercadona, #proteina, #volumen",https://www.tiktok.com/@gymfoodie/video/757455215695549871,2025-07-13 12:10:08,115930,8627,539
V01471,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#comidapreparada, #rapido, #hacendado",https://www.tiktok.com/@quickmeals_es/video/724266543095125400,2025-08-17 12:10:08,119262,2435,192
V01472,Gourmet/Premium,Aceite de Oliva AOVE: El Test,"#aove, #delicatessen, #gourmet, #mercadona, #hacendado",https://www.tiktok.com/@gourmet_reviews/video/781975572919859902,2025-08-19 12:10:08,39815,1905,213
V01473,Familia Numerosa,Compra Mensual en Mercadona (MAXI CESTA),"#granel, #packahorro, #recetasencasa, #mercadona, #hacendado",https://www.tiktok.com/@misfamiliafood/video/787545092106826538,2025-09-10 12:10:08,39107,1653,209
V01474,Gym Enthusiast,La Mejor Proteína Barata de Hacendado,"#fitness, #proteina, #gymtok, #mercadona, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/791428518762320145,2025-07-11 12:10:08,224285,12136,918
V01475,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#singluten, #intolerancia, #celiaco, #mercadona, #recetasfaciles",https://www.tiktok.com/@celiaco_reviews/video/723125005933608931,2025-08-24 12:10:08,10413,469,57
V01476,Vegano,Postres Veganos Ricos y Rápidos,"#recetasveganas, #mercadona, #plantbased, #vegano, #mercadona",https://www.tiktok.com/@veganlife_es/video/724693722365572319,2025-10-03 12:10:08,145105,11405,766
V01477,Celíaco/Intolerancias,Pan Sin Gluten que Sabe a Pan Real,"#glutenfree, #apto, #mercadona",https://www.tiktok.com/@celiaco_reviews/video/735631747373280970,2025-05-30 12:10:08,18957,1001,150
V01478,Familia Numerosa,Tuppers para Toda la Semana Familiar,"#familia, #organizacion, #recetasencasa, #mercadona, #recetasfaciles",https://www.tiktok.com/@misfamiliafood/video/793412422150867951,2025-08-22 12:10:08,15028,775,114
V01479,Gym Enthusiast,Cena FIT en 10 minutos,"#fitness, #volumen, #gymtok, #mercadona, #recetasfaciles",https://www.tiktok.com/@gymfoodie/video/730837726594898077,2025-06-16 12:10:08,184595,11587,601
V01480,Eco-Friendly,Alternativas Sostenibles en el Baño,"#sostenible, #zerowaste",https://www.tiktok.com/@eco_hacks/video/769710292818691643,2025-07-30 12:10:08,6044,343,24
V01481,Conveniente/Express,Tuppers de la Semana para Solteros,"#ahorratiempo, #soltero",https://www.tiktok.com/@quickmeals_es/video/720882874689300733,2025-11-01 12:10:08,59176,2665,312
V01482,Gourmet/Premium,Aceite de Oliva AOVE: El Test,"#aove, #jamon, #delicatessen, #mercadona, #hacendado",https://www.tiktok.com/@gourmet_reviews/video/734247779943835700,2025-07-18 12:10:08,40296,2713,354
V01483,Gym Enthusiast,Cena FIT en 10 minutos,"#gymtok, #mercadona, #fitness, #hacendado",https://www.tiktok.com/@gymfoodie/video/744426481638280708,2025-07-24 12:10:08,60724,2283,207
V01484,Gourmet/Premium,Ideas para una Cena Romántica Premium,"#jamon, #cata, #gourmet, #recetapremium, #mercadona, #recetasfaciles",https://www.tiktok.com/@gourmet_reviews/video/751090600966785745,2025-08-30 12:10:08,12656,441,50
V01485,Celíaco/Intolerancias,Mi Compra CERO LACTOSA,"#glutenfree, #sinlactosa, #celiaco, #mercadona, #recetasfaciles",https://www.tiktok.com/@celiaco_reviews/video/763223624390944021,2025-10-05 12:10:08,7392,403,26
V01486,Celíaco/Intolerancias,Pan Sin Gluten que Sabe a Pan Real,"#intolerancia, #sinlactosa",https://www.tiktok.com/@celiaco_reviews/video/745483836281485366,2025-06-03 12:10:08,48003,3153,328
V01487,Conveniente/Express,Platos Preparados que Valen la Pena,"#ahorratiempo, #cenafacil, #mercadona, #hacendado",https://www.tiktok.com/@quickmeals_es/video/731479000462113950,2025-09-18 12:10:08,132115,5887,391
V01488,Eco-Friendly,Productos Zero Waste de Mercadona,"#bio, #plasticfree, #zerowaste",https://www.tiktok.com/@eco_hacks/video/783045259256346358,2025-09-18 12:10:08,29709,1124,78
V01489,Conveniente/Express,Cena por Menos de 5€ y en 5 Minutos,"#soltero, #cenafacil, #mercadona",https://www.tiktok.com/@quickmeals_es/video/786853569854515960,2025-05-15 12:10:08,246245,18760,2134
V01490,Gym Enthusiast,Receta Post-Entreno Proteica,"#volumen, #recetasfit, #gymtok, #mercadona, #mercadona",https://www.tiktok.com/@gymfoodie/video/742425402509566855,2025-08-05 12:10:08,57819,4433,267
V01491,Gym Enthusiast,Cena FIT en 10 minutos,"#fitness, #mercadona, #volumen, #mercadona, #hacendado",https://www.tiktok.com/@gymfoodie/video/773363784926783213,2025-08-31 12:10:08,25878,671,52
V01492,Conveniente/Express,Platos Preparados que Valen la Pena,"#soltero, #ahorratiempo, #comidapreparada, #cenafacil",https://www.tiktok.com/@quickmeals_es/video/751302377596836520,2025-08-17 12:10:08,141672,9139,778
