ticket_id,user_id,date,total_amount,store_location
T001995,U0130,2025-08-14,66.1,Mercadona Sevilla
T001996,U0130,2025-08-19,111.9,Mercadona Sevilla
T001997,U0130,2025-08-23,89.7,Mercadona Sevilla
T001998,U0130,2025-08-28,142.2,Mercadona Sevilla
T001999,U0130,2025-09-02,105.9,Mercadona Sevilla
T002000,U0130,2025-09-06,77.5,Mercadona Sevilla
T002001,U0130,2025-09-11,111.2,Mercadona Sevilla
T002002,U0130,2025-09-15,109.0,Mercadona Sevilla
T002003,U0130,2025-09-20,99.6,Mercadona Sevilla
T002004,U0130,2025-09-25,113.2,Mercadona Sevilla
T002005,U0130,2025-09-29,103.0,Mercadona Sevilla
T002006,U0130,2025-10-04,92.5,Mercadona Sevilla
T002007,U0130,2025-10-08,79.3,Mercadona Sevilla
T002008,U0130,2025-10-13,69.8,Mercadona Sevilla
T002009,U0130,2025-10-18,128.6,Mercadona Sevilla
T002010,U0130,2025-10-22,119.8,Mercadona Sevilla
T002011,U0130,2025-10-27,139.1,Mercadona Sevilla
T002012,U0130,2025-10-31,88.8,Mercadona Sevilla
T002013,U0130,2025-11-05,131.1,Mercadona Sevilla
T002014,U0131,2024-08-25,32.1,Mercadona Bilbao
T002015,U0131,2024-09-23,37.5,Mercadona Bilbao
T002016,U0131,2024-10-22,23.6,Mercadona Bilbao
T002017,U0131,2024-11-21,14.2,Mercadona Bilbao
T002018,U0131,2024-12-20,16.8,Mercadona Bilbao
T002019,U0131,2025-01-19,30.5,Mercadona Bilbao
T002020,U0131,2025-02-17,27.6,Mercadona Bilbao
T002021,U0131,2025-03-19,37.4,Mercadona Bilbao
T002022,U0131,2025-04-17,20.8,Mercadona Bilbao
T002023,U0131,2025-05-17,51.7,Mercadona Bilbao
T002024,U0131,2025-06-15,39.6,Mercadona Bilbao
T002025,U0131,2025-07-15,26.0,Mercadona Bilbao
T002026,U0131,2025-08-13,37.7,Mercadona Bilbao
T002027,U0131,2025-09-12,23.2,Mercadona Bilbao
T002028,U0131,2025-10-11,16.0,Mercadona Bilbao
T002029,U0132,2024-04-03,50.1,Mercadona Sevilla
T002030,U0132,2024-05-26,48.0,Mercadona Sevilla
T002031,U0132,2024-07-18,42.9,Mercadona Sevilla
T002032,U0132,2024-09-09,33.6,Mercadona Sevilla
T002033,U0132,2024-11-02,12.6,Mercadona Sevilla
T002034,U0132,2024-12-25,27.0,Mercadona Sevilla
T002035,U0132,2025-02-16,59.4,Mercadona Sevilla
T002036,U0132,2025-04-10,20.1,Mercadona Sevilla
T002037,U0132,2025-06-03,22.8,Mercadona Sevilla
T002038,U0132,2025-07-26,42.0,Mercadona Sevilla
T002039,U0132,2025-09-17,40.5,Mercadona Sevilla
T002040,U0133,2024-05-14,89.7,Mercadona Barcelona
T002041,U0133,2024-06-11,79.8,Mercadona Barcelona
T002042,U0133,2024-07-10,101.2,Mercadona Barcelona
T002043,U0133,2024-08-08,53.9,Mercadona Barcelona
T002044,U0133,2024-09-05,19.95,Mercadona Barcelona
T002045,U0133,2024-10-04,27.6,Mercadona Barcelona
T002046,U0133,2024-11-02,76.35,Mercadona Barcelona
T002047,U0133,2024-11-30,123.5,Mercadona Barcelona
T002048,U0133,2024-12-29,70.15,Mercadona Barcelona
T002049,U0133,2025-01-27,90.2,Mercadona Barcelona
T002050,U0133,2025-02-24,30.3,Mercadona Barcelona
T002051,U0133,2025-03-25,64.3,Mercadona Barcelona
T002052,U0133,2025-04-23,73.55,Mercadona Barcelona
T002053,U0133,2025-05-21,32.9,Mercadona Barcelona
T002054,U0133,2025-06-19,82.95,Mercadona Barcelona
T002055,U0133,2025-07-18,74.7,Mercadona Barcelona
T002056,U0133,2025-08-15,94.0,Mercadona Barcelona
T002057,U0133,2025-09-13,85.1,Mercadona Barcelona
T002058,U0133,2025-10-12,134.4,Mercadona Barcelona
T002059,U0134,2025-05-08,66.6,Mercadona Bilbao
T002060,U0134,2025-05-23,91.9,Mercadona Bilbao
T002061,U0134,2025-06-08,33.45,Mercadona Bilbao
T002062,U0134,2025-06-23,37.45,Mercadona Bilbao
T002063,U0134,2025-07-09,46.95,Mercadona Bilbao
T002064,U0134,2025-07-24,69.0,Mercadona Bilbao
T002065,U0134,2025-08-09,93.7,Mercadona Bilbao
T002066,U0134,2025-08-24,101.8,Mercadona Bilbao
T002067,U0134,2025-09-09,103.3,Mercadona Bilbao
T002068,U0134,2025-09-24,123.0,Mercadona Bilbao
T002069,U0134,2025-10-10,120.7,Mercadona Bilbao
T002070,U0134,2025-10-25,109.05,Mercadona Bilbao
T002071,U0135,2025-02-13,112.6,Mercadona Madrid
T002072,U0135,2025-02-26,95.4,Mercadona Madrid
T002073,U0135,2025-03-12,137.2,Mercadona Madrid
T002074,U0135,2025-03-25,132.4,Mercadona Madrid
T002075,U0135,2025-04-08,112.8,Mercadona Madrid
T002076,U0135,2025-04-21,126.8,Mercadona Madrid
T002077,U0135,2025-05-05,110.9,Mercadona Madrid
T002078,U0135,2025-05-18,124.2,Mercadona Madrid
T002079,U0135,2025-06-01,132.4,Mercadona Madrid
T002080,U0135,2025-06-14,102.1,Mercadona Madrid
T002081,U0135,2025-06-28,80.3,Mercadona Madrid
T002082,U0135,2025-07-11,59.0,Mercadona Madrid
T002083,U0135,2025-07-25,67.9,Mercadona Madrid
T002084,U0135,2025-08-07,94.2,Mercadona Madrid
T002085,U0135,2025-08-21,64.1,Mercadona Madrid
T002086,U0135,2025-09-03,86.7,Mercadona Madrid
T002087,U0135,2025-09-17,171.6,Mercadona Madrid
T002088,U0135,2025-09-30,94.1,Mercadona Madrid
T002089,U0135,2025-10-14,131.4,Mercadona Madrid
T002090,U0135,2025-10-27,104.6,Mercadona Madrid
T002091,U0136,2025-04-28,129.6,Mercadona Madrid
T002092,U0136,2025-05-09,133.7,Mercadona Madrid
T002093,U0136,2025-05-21,130.2,Mercadona Madrid
T002094,U0136,2025-06-01,105.9,Mercadona Madrid
T002095,U0136,2025-06-13,102.4,Mercadona Madrid
T002096,U0136,2025-06-24,115.7,Mercadona Madrid
T002097,U0136,2025-07-06,107.4,Mercadona Madrid
T002098,U0136,2025-07-17,75.2,Mercadona Madrid
T002099,U0136,2025-07-29,84.0,Mercadona Madrid
T002100,U0136,2025-08-09,125.5,Mercadona Madrid
T002101,U0136,2025-08-21,76.1,Mercadona Madrid
T002102,U0136,2025-09-01,181.7,Mercadona Madrid
T002103,U0136,2025-09-13,154.6,Mercadona Madrid
T002104,U0136,2025-09-24,129.9,Mercadona Madrid
T002105,U0136,2025-10-06,98.6,Mercadona Madrid
T002106,U0136,2025-10-17,99.9,Mercadona Madrid
T002107,U0136,2025-10-29,111.9,Mercadona Madrid
T002108,U0137,2024-06-29,105.3,Mercadona Madrid
T002109,U0137,2024-07-23,32.25,Mercadona Madrid
T002110,U0137,2024-08-17,84.7,Mercadona Madrid
T002111,U0137,2024-09-11,144.3,Mercadona Madrid
T002112,U0137,2024-10-06,82.95,Mercadona Madrid
T002113,U0137,2024-10-31,32.95,Mercadona Madrid
T002114,U0137,2024-11-25,127.5,Mercadona Madrid
T002115,U0137,2024-12-20,84.75,Mercadona Madrid
T002116,U0137,2025-01-14,122.65,Mercadona Madrid
T002117,U0137,2025-02-08,88.2,Mercadona Madrid
T002118,U0137,2025-03-05,140.85,Mercadona Madrid
T002119,U0137,2025-03-30,69.1,Mercadona Madrid
T002120,U0137,2025-04-24,132.1,Mercadona Madrid
T002121,U0137,2025-05-19,62.8,Mercadona Madrid
T002122,U0137,2025-06-13,121.55,Mercadona Madrid
T002123,U0137,2025-07-08,128.7,Mercadona Madrid
T002124,U0137,2025-08-02,66.8,Mercadona Madrid
T002125,U0137,2025-08-27,41.35,Mercadona Madrid
T002126,U0137,2025-09-21,97.0,Mercadona Madrid
T002127,U0137,2025-10-16,70.8,Mercadona Madrid
T002128,U0138,2025-04-20,31.4,Mercadona Valencia
T002129,U0138,2025-05-01,21.0,Mercadona Valencia
T002130,U0138,2025-05-12,32.5,Mercadona Valencia
T002131,U0138,2025-05-24,38.3,Mercadona Valencia
T002132,U0138,2025-06-04,37.4,Mercadona Valencia
T002133,U0138,2025-06-15,39.0,Mercadona Valencia
T002134,U0138,2025-06-27,31.4,Mercadona Valencia
T002135,U0138,2025-07-08,36.2,Mercadona Valencia
T002136,U0138,2025-07-19,51.7,Mercadona Valencia
T002137,U0138,2025-07-31,45.0,Mercadona Valencia
T002138,U0138,2025-08-11,28.0,Mercadona Valencia
T002139,U0138,2025-08-22,40.8,Mercadona Valencia
T002140,U0138,2025-09-03,39.6,Mercadona Valencia
T002141,U0138,2025-09-14,47.4,Mercadona Valencia
T002142,U0138,2025-09-25,21.8,Mercadona Valencia
T002143,U0138,2025-10-07,44.8,Mercadona Valencia
T002144,U0138,2025-10-18,30.6,Mercadona Valencia
T002145,U0138,2025-10-29,43.2,Mercadona Valencia
T002146,U0139,2025-08-31,19.2,Mercadona Bilbao
T002147,U0139,2025-09-05,31.5,Mercadona Bilbao
T002148,U0139,2025-09-10,44.4,Mercadona Bilbao
T002149,U0139,2025-09-16,48.3,Mercadona Bilbao
T002150,U0139,2025-09-21,44.7,Mercadona Bilbao
T002151,U0139,2025-09-27,23.7,Mercadona Bilbao
T002152,U0139,2025-10-02,41.7,Mercadona Bilbao
T002153,U0139,2025-10-08,30.6,Mercadona Bilbao
T002154,U0139,2025-10-13,32.7,Mercadona Bilbao
T002155,U0139,2025-10-19,44.1,Mercadona Bilbao
T002156,U0139,2025-10-24,35.4,Mercadona Bilbao
T002157,U0139,2025-10-30,34.2,Mercadona Bilbao
T002158,U0139,2025-11-04,32.7,Mercadona Bilbao
T002159,U0140,2025-08-13,38.7,Mercadona Bilbao
T002160,U0140,2025-08-21,34.3,Mercadona Bilbao
T002161,U0140,2025-08-30,51.5,Mercadona Bilbao
T002162,U0140,2025-09-08,39.7,Mercadona Bilbao
T002163,U0140,2025-09-17,32.2,Mercadona Bilbao
T002164,U0140,2025-09-26,57.1,Mercadona Bilbao
T002165,U0140,2025-10-05,62.2,Mercadona Bilbao
T002166,U0140,2025-10-14,29.2,Mercadona Bilbao
T002167,U0140,2025-10-23,57.0,Mercadona Bilbao
T002168,U0140,2025-11-01,53.0,Mercadona Bilbao
T002169,U0141,2024-07-02,39.3,Mercadona Valencia
T002170,U0141,2024-08-06,34.5,Mercadona Valencia
T002171,U0141,2024-09-10,47.1,Mercadona Valencia
T002172,U0141,2024-10-16,33.6,Mercadona Valencia
T002173,U0141,2024-11-20,38.1,Mercadona Valencia
T002174,U0141,2024-12-26,27.0,Mercadona Valencia
T002175,U0141,2025-01-30,42.6,Mercadona Valencia
T002176,U0141,2025-03-07,18.6,Mercadona Valencia
T002177,U0141,2025-04-11,14.1,Mercadona Valencia
T002178,U0141,2025-05-16,26.4,Mercadona Valencia
T002179,U0141,2025-06-21,38.4,Mercadona Valencia
T002180,U0141,2025-07-26,32.4,Mercadona Valencia
T002181,U0141,2025-08-31,17.1,Mercadona Valencia
T002182,U0141,2025-10-05,46.2,Mercadona Valencia
T002183,U0142,2024-10-28,21.4,Mercadona Barcelona
T002184,U0142,2024-11-18,30.2,Mercadona Barcelona
T002185,U0142,2024-12-09,18.3,Mercadona Barcelona
T002186,U0142,2024-12-30,30.5,Mercadona Barcelona
T002187,U0142,2025-01-20,36.9,Mercadona Barcelona
T002188,U0142,2025-02-10,25.1,Mercadona Barcelona
T002189,U0142,2025-03-03,22.3,Mercadona Barcelona
T002190,U0142,2025-03-24,44.7,Mercadona Barcelona
T002191,U0142,2025-04-14,41.8,Mercadona Barcelona
T002192,U0142,2025-05-05,48.4,Mercadona Barcelona
T002193,U0142,2025-05-26,26.7,Mercadona Barcelona
T002194,U0142,2025-06-16,61.4,Mercadona Barcelona
T002195,U0142,2025-07-07,16.8,Mercadona Barcelona
T002196,U0142,2025-07-28,26.6,Mercadona Barcelona
T002197,U0142,2025-08-18,43.3,Mercadona Barcelona
T002198,U0142,2025-09-08,54.7,Mercadona Barcelona
T002199,U0142,2025-09-29,28.8,Mercadona Barcelona
T002200,U0142,2025-10-20,15.3,Mercadona Barcelona
T002201,U0143,2024-10-06,56.5,Mercadona Barcelona
T002202,U0143,2024-10-27,45.9,Mercadona Barcelona
T002203,U0143,2024-11-17,50.4,Mercadona Barcelona
T002204,U0143,2024-12-08,31.2,Mercadona Barcelona
T002205,U0143,2024-12-29,42.9,Mercadona Barcelona
T002206,U0143,2025-01-19,72.7,Mercadona Barcelona
T002207,U0143,2025-02-09,50.7,Mercadona Barcelona
T002208,U0143,2025-03-02,31.4,Mercadona Barcelona
T002209,U0143,2025-03-23,18.6,Mercadona Barcelona
T002210,U0143,2025-04-13,45.9,Mercadona Barcelona
T002211,U0143,2025-05-04,40.3,Mercadona Barcelona
T002212,U0143,2025-05-25,40.2,Mercadona Barcelona
T002213,U0143,2025-06-15,35.6,Mercadona Barcelona
T002214,U0143,2025-07-06,16.7,Mercadona Barcelona
T002215,U0143,2025-07-27,42.5,Mercadona Barcelona
T002216,U0143,2025-08-17,43.2,Mercadona Barcelona
T002217,U0143,2025-09-07,44.1,Mercadona Barcelona
T002218,U0143,2025-09-28,33.1,Mercadona Barcelona
T002219,U0143,2025-10-19,48.2,Mercadona Barcelona
T002220,U0144,2025-09-05,130.2,Mercadona Valencia
T002221,U0144,2025-09-08,144.1,Mercadona Valencia
T002222,U0144,2025-09-11,59.2,Mercadona Valencia
T002223,U0144,2025-09-15,120.7,Mercadona Valencia
T002224,U0144,2025-09-18,165.3,Mercadona Valencia
T002225,U0144,2025-09-22,111.6,Mercadona Valencia
T002226,U0144,2025-09-25,138.4,Mercadona Valencia
T002227,U0144,2025-09-29,74.6,Mercadona Valencia
T002228,U0144,2025-10-02,82.5,Mercadona Valencia
T002229,U0144,2025-10-06,76.9,Mercadona Valencia
T002230,U0144,2025-10-09,101.2,Mercadona Valencia
T002231,U0144,2025-10-13,102.4,Mercadona Valencia
T002232,U0144,2025-10-16,160.8,Mercadona Valencia
T002233,U0144,2025-10-20,51.5,Mercadona Valencia
T002234,U0144,2025-10-23,100.1,Mercadona Valencia
T002235,U0144,2025-10-27,82.8,Mercadona Valencia
T002236,U0144,2025-10-30,106.1,Mercadona Valencia
T002237,U0144,2025-11-03,114.1,Mercadona Valencia
T002238,U0144,2025-11-06,83.8,Mercadona Valencia
T002239,U0145,2025-01-05,21.0,Mercadona Barcelona
T002240,U0145,2025-01-25,54.9,Mercadona Barcelona
T002241,U0145,2025-02-15,30.6,Mercadona Barcelona
T002242,U0145,2025-03-07,36.0,Mercadona Barcelona
T002243,U0145,2025-03-28,31.2,Mercadona Barcelona
T002244,U0145,2025-04-18,30.3,Mercadona Barcelona
T002245,U0145,2025-05-08,39.9,Mercadona Barcelona
T002246,U0145,2025-05-29,38.1,Mercadona Barcelona
T002247,U0145,2025-06-18,27.6,Mercadona Barcelona
T002248,U0145,2025-07-09,27.3,Mercadona Barcelona
T002249,U0145,2025-07-30,21.0,Mercadona Barcelona
T002250,U0145,2025-08-19,23.1,Mercadona Barcelona
T002251,U0145,2025-09-09,43.2,Mercadona Barcelona
T002252,U0145,2025-09-29,36.6,Mercadona Barcelona
T002253,U0145,2025-10-20,22.8,Mercadona Barcelona
T002254,U0146,2024-04-15,28.6,Mercadona Madrid
T002255,U0146,2024-05-18,35.0,Mercadona Madrid
T002256,U0146,2024-06-21,38.7,Mercadona Madrid
T002257,U0146,2024-07-25,40.4,Mercadona Madrid
T002258,U0146,2024-08-28,26.6,Mercadona Madrid
T002259,U0146,2024-09-30,31.3,Mercadona Madrid
T002260,U0146,2024-11-03,43.1,Mercadona Madrid
T002261,U0146,2024-12-07,24.8,Mercadona Madrid
T002262,U0146,2025-01-10,9.2,Mercadona Madrid
T002263,U0146,2025-02-12,43.0,Mercadona Madrid
T002264,U0146,2025-03-18,35.1,Mercadona Madrid
T002265,U0146,2025-04-21,34.5,Mercadona Madrid
T002266,U0146,2025-05-25,26.0,Mercadona Madrid
T002267,U0146,2025-06-27,35.0,Mercadona Madrid
T002268,U0146,2025-07-31,26.0,Mercadona Madrid
T002269,U0146,2025-09-03,38.4,Mercadona Madrid
T002270,U0146,2025-10-07,31.5,Mercadona Madrid
T002271,U0147,2023-11-28,45.8,Mercadona Barcelona
T002272,U0147,2024-01-04,60.0,Mercadona Barcelona
T002273,U0147,2024-02-11,35.6,Mercadona Barcelona
T002274,U0147,2024-03-19,46.4,Mercadona Barcelona
T002275,U0147,2024-04-26,44.7,Mercadona Barcelona
T002276,U0147,2024-06-02,24.4,Mercadona Barcelona
T002277,U0147,2024-07-10,56.4,Mercadona Barcelona
T002278,U0147,2024-08-16,33.5,Mercadona Barcelona
T002279,U0147,2024-09-23,18.0,Mercadona Barcelona
T002280,U0147,2024-10-30,26.2,Mercadona Barcelona
T002281,U0147,2024-12-07,30.2,Mercadona Barcelona
T002282,U0147,2025-01-13,35.4,Mercadona Barcelona
T002283,U0147,2025-02-20,40.6,Mercadona Barcelona
T002284,U0147,2025-03-29,22.9,Mercadona Barcelona
T002285,U0147,2025-05-06,36.2,Mercadona Barcelona
T002286,U0147,2025-06-12,28.7,Mercadona Barcelona
T002287,U0147,2025-07-20,43.9,Mercadona Barcelona
T002288,U0147,2025-08-26,24.9,Mercadona Barcelona
T002289,U0147,2025-10-03,16.3,Mercadona Barcelona
T002290,U0148,2025-10-05,49.6,Mercadona Barcelona
T002291,U0148,2025-10-07,36.9,Mercadona Barcelona
T002292,U0148,2025-10-09,30.0,Mercadona Barcelona
T002293,U0148,2025-10-11,52.3,Mercadona Barcelona
T002294,U0148,2025-10-13,17.0,Mercadona Barcelona
T002295,U0148,2025-10-15,27.5,Mercadona Barcelona
T002296,U0148,2025-10-17,40.7,Mercadona Barcelona
T002297,U0148,2025-10-19,46.7,Mercadona Barcelona
T002298,U0148,2025-10-21,32.6,Mercadona Barcelona
T002299,U0148,2025-10-23,52.3,Mercadona Barcelona
T002300,U0148,2025-10-25,57.1,Mercadona Barcelona
T002301,U0148,2025-10-27,28.4,Mercadona Barcelona
T002302,U0148,2025-10-29,25.4,Mercadona Barcelona
T002303,U0148,2025-10-31,38.6,Mercadona Barcelona
T002304,U0148,2025-11-02,41.3,Mercadona Barcelona
T002305,U0148,2025-11-04,12.3,Mercadona Barcelona
T002306,U0148,2025-11-06,48.1,Mercadona Barcelona
T002307,U0148,2025-11-08,52.7,Mercadona Barcelona
T002308,U0149,2023-12-13,43.5,Mercadona Sevilla
T002309,U0149,2024-02-14,14.4,Mercadona Sevilla
T002310,U0149,2024-04-17,31.2,Mercadona Sevilla
T002311,U0149,2024-06-20,66.0,Mercadona Sevilla
T002312,U0149,2024-08-22,18.0,Mercadona Sevilla
T002313,U0149,2024-10-25,36.6,Mercadona Sevilla
T002314,U0149,2024-12-27,12.3,Mercadona Sevilla
T002315,U0149,2025-03-01,45.0,Mercadona Sevilla
T002316,U0149,2025-05-03,35.4,Mercadona Sevilla
T002317,U0149,2025-07-06,54.0,Mercadona Sevilla
T002318,U0149,2025-09-07,39.3,Mercadona Sevilla
T002319,U0150,2025-05-04,15.9,Mercadona Valencia
T002320,U0150,2025-05-16,39.6,Mercadona Valencia
T002321,U0150,2025-05-29,38.7,Mercadona Valencia
T002322,U0150,2025-06-11,18.3,Mercadona Valencia
T002323,U0150,2025-06-23,57.3,Mercadona Valencia
T002324,U0150,2025-07-06,39.6,Mercadona Valencia
T002325,U0150,2025-07-19,31.8,Mercadona Valencia
T002326,U0150,2025-07-31,41.7,Mercadona Valencia
T002327,U0150,2025-08-13,23.4,Mercadona Valencia
T002328,U0150,2025-08-26,45.3,Mercadona Valencia
T002329,U0150,2025-09-07,29.4,Mercadona Valencia
T002330,U0150,2025-09-20,10.5,Mercadona Valencia
T002331,U0150,2025-10-03,48.3,Mercadona Valencia
T002332,U0150,2025-10-15,51.3,Mercadona Valencia
T002333,U0150,2025-10-28,25.8,Mercadona Valencia
T002334,U0151,2025-04-09,141.25,Mercadona Valencia
T002335,U0151,2025-04-30,111.4,Mercadona Valencia
T002336,U0151,2025-05-22,21.1,Mercadona Valencia
T002337,U0151,2025-06-12,87.7,Mercadona Valencia
T002338,U0151,2025-07-04,113.75,Mercadona Valencia
T002339,U0151,2025-07-25,43.3,Mercadona Valencia
T002340,U0151,2025-08-16,127.4,Mercadona Valencia
T002341,U0151,2025-09-06,46.5,Mercadona Valencia
T002342,U0151,2025-09-28,112.15,Mercadona Valencia
T002343,U0151,2025-10-19,67.05,Mercadona Valencia
T002344,U0152,2024-03-01,89.4,Mercadona Bilbao
T002345,U0152,2024-04-11,71.8,Mercadona Bilbao
T002346,U0152,2024-05-22,176.3,Mercadona Bilbao
T002347,U0152,2024-07-02,100.5,Mercadona Bilbao
T002348,U0152,2024-08-13,133.0,Mercadona Bilbao
T002349,U0152,2024-09-23,100.9,Mercadona Bilbao
T002350,U0152,2024-11-03,62.6,Mercadona Bilbao
T002351,U0152,2024-12-14,103.7,Mercadona Bilbao
T002352,U0152,2025-01-25,140.3,Mercadona Bilbao
T002353,U0152,2025-03-07,120.7,Mercadona Bilbao
T002354,U0152,2025-04-17,86.6,Mercadona Bilbao
T002355,U0152,2025-05-28,114.1,Mercadona Bilbao
T002356,U0152,2025-07-09,115.3,Mercadona Bilbao
T002357,U0152,2025-08-19,95.5,Mercadona Bilbao
T002358,U0152,2025-09-29,109.1,Mercadona Bilbao
T002359,U0153,2025-02-24,137.7,Mercadona Bilbao
T002360,U0153,2025-03-08,107.7,Mercadona Bilbao
T002361,U0153,2025-03-21,111.6,Mercadona Bilbao
T002362,U0153,2025-04-03,135.6,Mercadona Bilbao
T002363,U0153,2025-04-16,140.3,Mercadona Bilbao
T002364,U0153,2025-04-29,164.9,Mercadona Bilbao
T002365,U0153,2025-05-12,125.4,Mercadona Bilbao
T002366,U0153,2025-05-25,104.5,Mercadona Bilbao
T002367,U0153,2025-06-07,88.1,Mercadona Bilbao
T002368,U0153,2025-06-20,107.5,Mercadona Bilbao
T002369,U0153,2025-07-03,86.6,Mercadona Bilbao
T002370,U0153,2025-07-16,73.3,Mercadona Bilbao
T002371,U0153,2025-07-29,83.2,Mercadona Bilbao
T002372,U0153,2025-08-11,149.1,Mercadona Bilbao
T002373,U0153,2025-08-24,76.9,Mercadona Bilbao
T002374,U0153,2025-09-06,75.8,Mercadona Bilbao
T002375,U0153,2025-09-19,162.1,Mercadona Bilbao
T002376,U0153,2025-10-02,60.0,Mercadona Bilbao
T002377,U0153,2025-10-15,103.6,Mercadona Bilbao
T002378,U0153,2025-10-28,86.3,Mercadona Bilbao
T002379,U0154,2024-09-08,44.1,Mercadona Barcelona
T002380,U0154,2024-09-30,45.0,Mercadona Barcelona
T002381,U0154,2024-10-23,55.5,Mercadona Barcelona
T002382,U0154,2024-11-14,38.4,Mercadona Barcelona
T002383,U0154,2024-12-07,21.3,Mercadona Barcelona
T002384,U0154,2024-12-29,48.0,Mercadona Barcelona
T002385,U0154,2025-01-21,44.4,Mercadona Barcelona
T002386,U0154,2025-02-12,29.4,Mercadona Barcelona
T002387,U0154,2025-03-07,33.0,Mercadona Barcelona
T002388,U0154,2025-03-29,7.5,Mercadona Barcelona
T002389,U0154,2025-04-21,64.2,Mercadona Barcelona
T002390,U0154,2025-05-13,56.4,Mercadona Barcelona
T002391,U0154,2025-06-05,27.0,Mercadona Barcelona
T002392,U0154,2025-06-27,38.4,Mercadona Barcelona
T002393,U0154,2025-07-20,28.5,Mercadona Barcelona
T002394,U0154,2025-08-11,42.6,Mercadona Barcelona
T002395,U0154,2025-09-03,39.0,Mercadona Barcelona
T002396,U0154,2025-09-25,37.2,Mercadona Barcelona
T002397,U0154,2025-10-18,25.5,Mercadona Barcelona
T002398,U0155,2023-12-21,18.6,Mercadona Valencia
T002399,U0155,2024-01-28,24.9,Mercadona Valencia
T002400,U0155,2024-03-06,39.4,Mercadona Valencia
T002401,U0155,2024-04-14,13.8,Mercadona Valencia
T002402,U0155,2024-05-22,33.8,Mercadona Valencia
T002403,U0155,2024-06-29,36.0,Mercadona Valencia
T002404,U0155,2024-08-07,25.8,Mercadona Valencia
T002405,U0155,2024-09-14,41.8,Mercadona Valencia
T002406,U0155,2024-10-22,46.5,Mercadona Valencia
T002407,U0155,2024-11-30,35.0,Mercadona Valencia
T002408,U0155,2025-01-07,14.8,Mercadona Valencia
T002409,U0155,2025-02-14,39.5,Mercadona Valencia
T002410,U0155,2025-03-25,28.6,Mercadona Valencia
T002411,U0155,2025-05-02,22.9,Mercadona Valencia
T002412,U0155,2025-06-09,34.8,Mercadona Valencia
T002413,U0155,2025-07-18,30.1,Mercadona Valencia
T002414,U0155,2025-08-25,52.5,Mercadona Valencia
T002415,U0155,2025-10-02,19.8,Mercadona Valencia
T002416,U0156,2024-02-09,34.6,Mercadona Sevilla
T002417,U0156,2024-04-13,44.3,Mercadona Sevilla
T002418,U0156,2024-06-16,41.8,Mercadona Sevilla
T002419,U0156,2024-08-19,35.5,Mercadona Sevilla
T002420,U0156,2024-10-22,47.0,Mercadona Sevilla
T002421,U0156,2024-12-25,23.4,Mercadona Sevilla
T002422,U0156,2025-02-27,45.0,Mercadona Sevilla
T002423,U0156,2025-05-02,55.3,Mercadona Sevilla
T002424,U0156,2025-07-05,59.8,Mercadona Sevilla
T002425,U0156,2025-09-07,29.6,Mercadona Sevilla
T002426,U0157,2024-05-29,67.3,Mercadona Sevilla
T002427,U0157,2024-06-27,72.4,Mercadona Sevilla
T002428,U0157,2024-07-26,70.8,Mercadona Sevilla
T002429,U0157,2024-08-25,136.8,Mercadona Sevilla
T002430,U0157,2024-09-23,57.5,Mercadona Sevilla
T002431,U0157,2024-10-23,123.0,Mercadona Sevilla
T002432,U0157,2024-11-21,100.9,Mercadona Sevilla
T002433,U0157,2024-12-21,95.8,Mercadona Sevilla
T002434,U0157,2025-01-19,44.2,Mercadona Sevilla
T002435,U0157,2025-02-18,106.5,Mercadona Sevilla
T002436,U0157,2025-03-19,100.6,Mercadona Sevilla
T002437,U0157,2025-04-17,72.4,Mercadona Sevilla
T002438,U0157,2025-05-17,124.9,Mercadona Sevilla
T002439,U0157,2025-06-15,110.3,Mercadona Sevilla
T002440,U0157,2025-07-15,81.9,Mercadona Sevilla
T002441,U0157,2025-08-13,54.1,Mercadona Sevilla
T002442,U0157,2025-09-12,74.5,Mercadona Sevilla
T002443,U0157,2025-10-11,107.7,Mercadona Sevilla
T002444,U0158,2024-03-09,130.1,Mercadona Barcelona
T002445,U0158,2024-05-09,156.4,Mercadona Barcelona
T002446,U0158,2024-07-09,107.2,Mercadona Barcelona
T002447,U0158,2024-09-08,79.3,Mercadona Barcelona
